1	15	1	582	0.0008660	0.75
1	12	4	40466	0.0647316	0.60
1	15	2	62193	0.0995213	0.75
1	14	5	85623	0.1370396	0.70
1	14	2	101766	0.1628890	0.70
1	18	4	53268	0.0852308	0.90
1	18	2	59918	0.0958787	0.90
1	17	2	97	0.0000893	0.85
1	12	3	99074	0.1585789	0.60
1	14	10	65459	0.1047512	0.70
1	14	6	57281	0.0916569	0.70
1	14	2	54398	0.0870407	0.70
1	16	15	55586	0.0889429	0.80
1	18	3	92328	0.1477759	0.90
1	12	10	64870	0.1038082	0.60
1	10	2	26725	0.0427279	0.50
1	12	10	48433	0.0774892	0.60
1	12	2	31354	0.0501410	0.60
1	12	3	23609	0.0377392	0.60
1	17	9	25197	0.0402817	0.85
1	14	5	32974	0.0527347	0.70
1	12	2	28357	0.0453419	0.60
1	12	5	42765	0.0684130	0.60
1	12	20	101254	0.1620692	0.60
1	16	5	20914	0.0334225	0.80
1	12	3	20545	0.0328327	0.60
1	12	10	25659	0.0410216	0.60
1	13	10	12755	0.0203578	0.65
1	13	2	10686	0.0170455	0.65
1	12	3	123158	0.1971432	0.60
1	15	2	43405	0.0694371	0.75
1	12	5	15544	0.0248243	0.60
1	14	5	139972	0.2240667	0.70
1	12	5	52640	0.0842245	0.60
1	12	4	91827	0.1469732	0.60
1	12	2	27509	0.0439834	0.60
1	12	50	12192	0.0194577	0.60
1	14	20	124022	0.1985270	0.70
1	16	2	24267	0.0387924	0.80
1	15	10	77397	0.1238683	0.75
1	12	3	18070	0.0288684	0.60
1	12	3	43283	0.0692420	0.60
1	10	3	9302	0.0148289	0.50
1	12	15	50900	0.0814395	0.60
1	12	10	32689	0.0522789	0.60
1	13	7	24617	0.0393520	0.65
1	15	50	31750	0.0507738	0.75
1	10	1	50	0.0000151	0.50
1	15	2	84375	0.1350420	0.75
1	12	8	18867	0.0301462	0.60
1	12	3	73821	0.1181410	0.60
1	12	15	50464	0.0807409	0.60
1	12	1	38514	0.0616061	0.60
1	13	5	30494	0.0487636	0.65
2	12	10	36418	0.0582487	0.60
1	14	5	56019	0.0896361	0.70
1	16	4	80928	0.1295222	0.80
1	19	40	70418	0.1126923	0.95
1	12	20	43406	0.0694382	0.60
1	11	0	17837	0.0284960	0.55
1	15	2	35447	0.0566945	0.75
1	20	6	18877	0.0301620	1.00
2	16	10	24940	0.0398701	0.80
1	12	3	43620	0.0697822	0.60
1	12	4	11961	0.0190866	0.60
1	16	20	156259	0.2501469	0.80
1	13	0	128908	0.2063508	0.65
1	14	5	136718	0.2188561	0.70
1	12	6	44225	0.0707503	0.60
1	13	25	34700	0.0554979	0.65
1	10	3	37823	0.0604986	0.50
1	13	25	44549	0.0712691	0.65
1	12	4	16215	0.0258993	0.60
1	13	96	80856	0.1294064	0.65
1	10	3	20438	0.0326606	0.50
1	14	10	34919	0.0558483	0.70
1	16	10	52492	0.0839886	0.80
1	18	3	65884	0.1054323	0.90
1	13	25	28427	0.0454541	0.65
1	18	3	74856	0.1197996	0.90
1	9	12	25220	0.0403183	0.45
1	18	10	76095	0.1217836	0.90
1	19	6	615797	0.9859905	0.95
1	19	20	552163	0.8840954	0.95
1	12	5	45201	0.0723138	0.60
1	11	75	10217	0.0162941	0.55
1	10	3	72717	0.1163736	0.50
1	16	6	41788	0.0668488	0.80
1	18	2	45996	0.0735855	0.90
2	17	4	47962	0.0767340	0.85
2	12	2	38236	0.0611602	0.60
1	15	10	49633	0.0794094	0.75
2	11	0	31758	0.0507871	0.55
1	13	5	39740	0.0635691	0.65
1	11	2	4147	0.0065755	0.55
1	12	6	32655	0.0522238	0.60
1	11	6	57730	0.0923761	0.55
1	12	5	51624	0.0825987	0.60
2	12	50	12379	0.0197564	0.60
1	13	6	71588	0.1145652	0.65
1	13	6	60925	0.0974922	0.65
1	20	2	52870	0.0845935	1.00
1	13	2	127462	0.2040346	0.65
1	12	6	53319	0.0853122	0.60
1	16	20	85566	0.1369483	0.80
1	14	4	35580	0.0569070	0.70
1	12	3	25483	0.0407394	0.60
1	13	6	63714	0.1019571	0.65
1	13	0	31118	0.0497625	0.65
1	13	15	78612	0.1258135	0.65
1	18	6	60545	0.0968824	0.90
1	12	15	106175	0.1699485	0.60
1	12	4	34637	0.0553969	0.60
1	18	12	399431	0.6395298	0.90
1	14	2	7485	0.0119190	0.70
1	16	10	42731	0.0683577	0.80
1	17	10	142614	0.2282980	0.85
1	13	1	61593	0.0985617	0.65
1	12	6	40805	0.0652745	0.60
1	10	3	27450	0.0438887	0.50
1	14	3	739	0.0011171	0.70
1	12	10	8338	0.0132850	0.60
1	14	5	18073	0.0288734	0.70
1	12	5	262	0.0003537	0.60
1	15	3	20508	0.0327737	0.75
1	11	1	15755	0.0251618	0.55
1	10	4	20677	0.0330434	0.50
1	17	5	156350	0.2502919	0.85
1	15	3	11053	0.0176336	0.75
1	12	2	20904	0.0334078	0.60
1	12	25	24966	0.0399122	0.60
1	8	1	5801	0.0092226	0.40
1	12	15	10870	0.0173407	0.60
1	12	5	2093	0.0032859	0.60
1	14	15	68182	0.1091116	0.70
1	13	2	37342	0.0597291	0.65
1	11	2	14905	0.0238004	0.55
1	12	2	2431	0.0038262	0.60
2	12	1	13049	0.0208292	0.60
1	16	4	46363	0.0741739	0.80
1	12	15	76864	0.1230147	0.60
1	11	2	23297	0.0372388	0.55
1	13	4	92018	0.1472799	0.65
2	18	2	105463	0.1688082	0.90
1	12	25	24051	0.0384457	0.60
1	14	10	137206	0.2196380	0.70
1	12	2	23750	0.0379636	0.60
1	12	2	20507	0.0327709	0.60
1	8	3	646	0.0009684	0.40
1	12	15	30103	0.0481368	0.60
1	12	2	21510	0.0343783	0.60
1	12	2	26971	0.0431221	0.60
1	18	7	40663	0.0650464	0.90
2	12	1	4567	0.0072478	0.60
1	14	8	71823	0.1149415	0.70
1	16	50	36147	0.0578159	0.80
1	16	6	42938	0.0686891	0.80
1	16	15	29865	0.0477558	0.80
1	10	1	12624	0.0201479	0.50
1	14	2	13492	0.0215378	0.70
1	8	5	52841	0.0845476	0.40
1	12	2	37474	0.0599395	0.60
1	13	2	40079	0.0641112	0.65
1	12	1	15027	0.0239967	0.60
1	12	2	16716	0.0267018	0.60
1	12	0	39093	0.0625327	0.60
1	12	10	88298	0.1413230	0.60
1	12	20	32907	0.0526268	0.60
1	12	30	21098	0.0337182	0.60
1	19	3	32776	0.0524168	0.95
1	9	7	65020	0.1040484	0.45
1	12	20	17044	0.0272261	0.60
1	10	6	19082	0.0304893	0.50
1	12	1	18930	0.0302461	0.60
1	12	2	30584	0.0489071	0.60
1	12	5	26021	0.0416011	0.60
1	12	15	24055	0.0384532	0.60
1	16	5	25939	0.0414697	0.80
1	18	4	69756	0.1116329	0.90
1	16	60	142206	0.2276441	0.80
1	14	10	135935	0.2176027	0.70
1	18	9	213018	0.3410329	0.90
1	20	4	435920	0.6979598	1.00
1	15	40	125354	0.2006591	0.75
1	13	3	23921	0.0382378	0.65
1	14	5	87254	0.1396506	0.70
1	12	5	7600	0.0121036	0.60
1	15	10	49846	0.0797510	0.75
1	16	50	93338	0.1493932	0.80
1	20	25	73897	0.1182636	1.00
1	19	20	62286	0.0996702	0.95
1	8	1	17947	0.0286723	0.40
1	16	20	87637	0.1402643	0.80
1	16	12	158234	0.2533097	0.80
1	16	2	89504	0.1432544	0.80
1	12	30	56814	0.0909085	0.60
1	14	3	93754	0.1500595	0.70
1	12	13	4668	0.0074094	0.60
1	12	15	9829	0.0156727	0.60
1	17	3	7986	0.0127219	0.85
1	20	8	23887	0.0381844	1.00
1	9	8	7020	0.0111758	0.45
1	14	6	28060	0.0448654	0.70
1	12	10	14486	0.0231307	0.60
1	12	30	11985	0.0191254	0.60
1	12	8	999	0.0015336	0.60
1	12	3	97655	0.1563065	0.60
1	14	5	15267	0.0243804	0.70
1	12	20	105963	0.1696094	0.60
1	8	3	7752	0.0123471	0.40
1	12	4	58243	0.0931974	0.60
1	12	2	36408	0.0582329	0.60
1	12	16	204	0.0002605	0.60
1	14	25	62503	0.1000190	0.70
2	16	3	79310	0.1269313	0.80
1	13	15	128078	0.2050212	0.65
1	15	10	90007	0.1440593	0.75
1	12	15	47950	0.0767154	0.60
1	13	10	72945	0.1167388	0.65
1	14	3	60516	0.0968362	0.70
1	19	8	75083	0.1201624	0.95
1	14	5	53096	0.0849549	0.70
2	13	1	29587	0.0473103	0.65
2	6	2	43629	0.0697958	0.30
1	12	2	74424	0.1191068	0.60
1	12	5	77046	0.1233059	0.60
1	11	50	7540	0.0120070	0.55
1	2	10	58326	0.0933300	0.10
1	14	3	55778	0.0892497	0.70
1	16	10	150980	0.2416934	0.80
2	14	20	24256	0.0387751	0.70
1	12	12	23180	0.0370515	0.60
1	18	5	102369	0.1638541	0.90
1	15	15	38271	0.0612169	0.75
1	16	20	6587	0.0104815	0.80
1	17	5	9017	0.0143727	0.85
1	16	8	90147	0.1442835	0.80
1	13	5	31412	0.0502336	0.65
1	10	10	17986	0.0287351	0.50
1	14	10	76226	0.1219930	0.70
1	10	5	32324	0.0516932	0.50
1	15	8	48284	0.0772494	0.75
1	13	2	51937	0.0830992	0.65
1	12	20	22891	0.0365883	0.60
2	15	5	49059	0.0784901	0.75
1	13	50	10425	0.0166271	0.65
1	12	2	39617	0.0633716	0.60
2	18	5	79893	0.1278642	0.90
2	11	2	139	0.0001574	0.55
2	15	5	106989	0.1712519	0.75
2	11	6	15991	0.0255404	0.55
2	16	25	10075	0.0160677	0.80
2	12	2	24501	0.0391664	0.60
2	16	3	14819	0.0236631	0.80
2	17	3	49056	0.0784855	0.85
2	14	2	29738	0.0475524	0.70
2	12	3	8213	0.0130847	0.60
1	14	12	5929	0.0094288	0.70
2	5	5	6294	0.0100125	0.25
1	14	15	10195	0.0162589	0.70
2	11	2	1228	0.0019000	0.55
1	12	7	13164	0.0210138	0.60
1	15	20	67494	0.1080108	0.75
1	14	3	84779	0.1356876	0.70
1	12	2	7727	0.0123068	0.60
2	10	2	31660	0.0506298	0.50
1	9	2	15835	0.0252900	0.45
1	12	3	61954	0.0991397	0.60
2	14	1	28396	0.0454044	0.70
2	12	2	27144	0.0433998	0.60
1	16	2	27679	0.0442551	0.80
1	15	30	127598	0.2042532	0.75
1	17	6	148950	0.2384424	0.85
1	12	1	17799	0.0284352	0.60
1	17	2	45668	0.0730613	0.85
1	13	30	944	0.0014458	0.65
1	12	10	38555	0.0616707	0.60
1	16	2	43124	0.0689866	0.80
1	11	3	31359	0.0501491	0.55
1	11	3	37790	0.0604455	0.55
2	12	1	45560	0.0728874	0.60
1	14	10	15223	0.0243104	0.70
2	12	3	20928	0.0334448	0.60
1	14	4	37043	0.0592504	0.70
1	18	15	69884	0.1118379	0.90
1	14	15	44599	0.0713500	0.70
1	11	5	93638	0.1498732	0.55
1	12	6	36355	0.0581479	0.60
1	12	3	52806	0.0844904	0.60
1	14	10	49329	0.0789230	0.70
2	17	40	62873	0.1006105	0.85
1	16	2	38342	0.0613294	0.80
1	12	0	78958	0.1263669	0.60
1	12	5	83585	0.1337765	0.60
1	12	5	60420	0.0966833	0.60
1	13	5	59371	0.0950025	0.65
1	13	3	8430	0.0134327	0.65
1	11	2	71008	0.1136373	0.55
1	13	3	9752	0.0155505	0.65
1	10	2	84771	0.1356753	0.50
1	9	3	16967	0.0271024	0.45
2	14	2	25500	0.0407663	0.70
1	17	3	42014	0.0672106	0.85
2	11	1	6606	0.0105117	0.55
1	14	5	33955	0.0543047	0.70
1	17	10	26554	0.0424536	0.85
1	19	15	57134	0.0914213	0.95
1	16	10	28637	0.0457895	0.80
1	11	4	85690	0.1371463	0.55
1	14	15	37915	0.0606461	0.70
1	12	3	16152	0.0257975	0.60
1	17	4	22075	0.0352818	0.85
1	12	3	45374	0.0725905	0.60
1	10	2	2739	0.0043200	0.50
1	9	2	16622	0.0265510	0.45
1	11	10	5078	0.0080647	0.55
1	19	4	51371	0.0821925	0.95
1	12	10	46857	0.0749656	0.60
1	12	5	49319	0.0789079	0.60
1	16	1	150609	0.2411002	0.80
1	13	10	24571	0.0392783	0.65
1	15	1	24985	0.0399426	0.75
2	11	2	41	0.0000000	0.55
2	12	2	8658	0.0137983	0.60
1	7	0	8650	0.0137845	0.35
1	8	6	25136	0.0401832	0.40
2	12	8	2370	0.0037292	0.60
2	10	1	132	0.0001460	0.50
2	11	5	10086	0.0160847	0.55
2	9	3	10971	0.0175024	0.45
1	8	5	941	0.0014414	0.40
1	12	10	25208	0.0402992	0.60
1	12	0	42524	0.0680270	0.60
1	12	5	16050	0.0256354	0.60
1	10	15	29745	0.0475638	0.50
1	14	15	73533	0.1176808	0.70
1	14	4	100425	0.1607412	0.70
1	20	5	49259	0.0788108	1.00
1	20	6	40735	0.0651615	1.00
1	20	40	189514	0.3033973	1.00
1	20	6	101851	0.1630246	1.00
1	16	5	158251	0.2533360	0.80
1	12	8	47366	0.0757793	0.60
1	12	2	15650	0.0249935	0.60
2	12	2	17936	0.0286553	0.60
1	12	4	58946	0.0943220	0.60
1	12	0	47951	0.0767165	0.60
1	14	75	17722	0.0283122	0.70
1	15	3	52266	0.0836264	0.75
1	10	10	10316	0.0164532	0.50
1	20	15	88766	0.1420717	1.00
1	14	5	53033	0.0848538	0.70
1	11	3	45644	0.0730225	0.55
1	11	7	7221	0.0114970	0.55
1	20	10	21469	0.0343112	1.00
1	17	8	45625	0.0729929	0.85
2	12	0	42252	0.0675914	0.60
1	16	50	143654	0.2299621	0.80
2	13	0	85678	0.1371279	0.65
2	12	3	53045	0.0848736	0.60
1	16	15	42894	0.0686191	0.80
2	16	3	43110	0.0689645	0.80
1	16	8	45658	0.0730456	0.80
1	16	2	29377	0.0469741	0.80
1	15	50	66289	0.1060811	0.75
1	14	3	65322	0.1045320	0.70
1	15	5	79134	0.1266485	0.75
2	10	2	5353	0.0085062	0.50
1	16	10	21639	0.0345839	0.80
1	16	6	33159	0.0530308	0.80
1	11	15	63010	0.1008309	0.55
2	12	3	31253	0.0499788	0.60
1	18	5	63927	0.1022988	0.90
1	13	3	12003	0.0191542	0.65
1	12	4	18209	0.0290912	0.60
1	12	25	42317	0.0676949	0.60
1	12	3	480	0.0007023	0.60
1	14	5	106370	0.1702619	0.70
1	14	10	29250	0.0467706	0.70
1	12	6	66150	0.1058578	0.60
1	12	40	10258	0.0163599	0.60
1	14	10	71361	0.1142025	0.70
1	14	5	26791	0.0428339	0.70
1	16	15	26620	0.0425605	0.80
1	15	5	36570	0.0584932	0.75
1	16	96	35475	0.0567400	0.80
1	12	4	36554	0.0584663	0.60
1	17	2	32941	0.0526822	0.85
1	17	4	34259	0.0547918	0.85
1	16	5	59548	0.0952870	0.80
1	16	10	35882	0.0573913	0.80
1	17	4	43792	0.0700573	0.85
1	16	20	53864	0.0861842	0.80
1	16	5	37948	0.0606994	0.80
1	16	10	145825	0.2334389	0.80
1	16	8	8838	0.0140865	0.80
1	13	4	74607	0.1194000	0.65
2	12	3	35481	0.0567496	0.60
1	12	3	33190	0.0530804	0.60
2	20	7	20231	0.0323292	1.00
2	12	2	20511	0.0327783	0.60
2	13	5	21959	0.0350972	0.65
2	11	1	22116	0.0353486	0.55
2	12	5	30420	0.0486443	0.60
2	12	1	24694	0.0394761	0.60
1	11	4	54454	0.0871296	0.55
1	18	20	24534	0.0392192	0.90
2	14	1	69002	0.1104253	0.70
1	12	7	30547	0.0488488	0.60
1	19	20	58969	0.0943602	0.95
1	16	4	58662	0.0938675	0.80
1	20	25	59581	0.0953397	1.00
1	19	1	158380	0.2535426	0.95
1	16	10	53615	0.0857860	0.80
1	12	3	39003	0.0623877	0.60
2	13	5	15079	0.0240798	0.65
2	11	2	8308	0.0132381	0.55
2	17	3	36180	0.0578677	0.85
2	11	5	14505	0.0231602	0.55
1	18	8	107719	0.1724214	0.90
1	13	4	57473	0.0919647	0.65
1	16	4	16812	0.0268544	0.80
1	12	3	80208	0.1283680	0.60
2	13	5	5516	0.0087666	0.65
2	12	7	35178	0.0562644	0.60
2	7	5	20962	0.0334993	0.35
2	13	7	22568	0.0360724	0.65
2	15	3	29038	0.0464315	0.75
1	13	9	29585	0.0473084	0.65
2	14	3	8777	0.0139892	0.70
2	17	3	44353	0.0709551	0.85
1	12	5	10975	0.0175084	0.60
2	13	2	24765	0.0395902	0.65
1	12	10	23017	0.0367911	0.60
2	14	6	56881	0.0910160	0.70
1	13	5	40162	0.0642442	0.65
1	12	10	43995	0.0703816	0.60
2	16	2	39454	0.0631102	0.80
2	14	6	24946	0.0398799	0.70
1	12	4	27948	0.0446867	0.60
1	13	3	41509	0.0664017	0.65
2	9	3	39783	0.0636371	0.45
1	12	2	72313	0.1157275	0.60
1	12	1	61105	0.0977797	0.60
1	12	25	55848	0.0893626	0.60
1	12	10	32807	0.0524675	0.60
1	14	11	44175	0.0706702	0.70
1	16	1	23791	0.0380307	0.80
2	14	5	52931	0.0846916	0.70
1	20	10	80871	0.1294297	1.00
1	16	10	75802	0.1213138	0.80
1	18	20	60596	0.0969647	0.90
1	16	3	69293	0.1108916	0.80
1	16	2	52298	0.0836767	0.80
2	15	5	37122	0.0593766	0.75
2	15	10	32660	0.0522312	0.75
1	12	20	33257	0.0531871	0.60
2	14	5	30813	0.0492744	0.70
1	15	4	9206	0.0146759	0.75
1	12	5	80317	0.1285425	0.60
1	12	10	84982	0.1360136	0.60
1	13	0	76781	0.1228814	0.65
1	16	5	38761	0.0620012	0.80
1	12	6	27816	0.0444749	0.60
1	12	35	17103	0.0273213	0.60
2	12	6	3793	0.0060083	0.60
2	12	2	30831	0.0493033	0.60
1	12	3	41560	0.0664829	0.60
1	12	5	9702	0.0154697	0.60
1	12	2	674	0.0010142	0.60
1	14	11	17884	0.0285714	0.70
1	18	5	14302	0.0228363	0.90
2	13	1	52519	0.0840307	0.65
1	13	2	102457	0.1639952	0.65
1	12	2	40687	0.0650853	0.60
1	12	6	25867	0.0413537	0.60
1	10	1	7188	0.0114444	0.50
1	12	3	63348	0.1013710	0.60
1	12	5	35705	0.0571075	0.60
1	19	3	151894	0.2431576	0.95
1	12	2	51411	0.0822564	0.60
1	16	5	146386	0.2343378	0.80
1	14	15	129465	0.2072427	0.70
1	18	5	98673	0.1579368	0.90
1	16	10	157316	0.2518389	0.80
1	18	6	467454	0.7484530	0.90
1	18	1	108089	0.1730146	0.90
1	13	8	128399	0.2055356	0.65
1	16	20	73290	0.1172916	0.80
1	20	5	48959	0.0783307	1.00
1	14	2	16099	0.0257135	0.70
2	12	5	26877	0.0429717	0.60
1	11	30	72964	0.1167690	0.55
1	14	3	21724	0.0347204	0.70
2	12	30	39623	0.0633815	0.60
2	14	2	41014	0.0656081	0.70
2	12	5	3619	0.0057296	0.60
1	12	0	37033	0.0592337	0.60
2	12	2	69480	0.1111898	0.60
2	16	8	33551	0.0536577	0.80
1	12	15	8517	0.0135717	0.60
1	11	2	32547	0.0520502	0.55
1	12	2	15512	0.0247724	0.60
1	14	3	22253	0.0355666	0.70
1	12	2	38451	0.0615045	0.60
1	10	1	27612	0.0441484	0.50
1	11	6	49235	0.0787721	0.55
1	14	0	13250	0.0211517	0.70
2	14	1	56932	0.0910982	0.70
2	12	3	14806	0.0236431	0.60
2	14	10	22163	0.0354229	0.70
2	18	2	29762	0.0475912	0.90
2	8	2	22598	0.0361196	0.40
1	12	2	19553	0.0312434	0.60
1	20	5	12463	0.0198904	1.00
1	13	3	55295	0.0884757	0.65
1	14	4	32879	0.0525816	0.70
1	14	2	29220	0.0467235	0.70
1	13	10	42804	0.0684742	0.65
1	13	5	14991	0.0239396	0.65
1	16	5	56426	0.0902878	0.80
1	16	6	31477	0.0503376	0.80
1	16	4	58779	0.0940556	0.80
1	16	15	82994	0.1328291	0.80
1	16	3	92920	0.1487236	0.80
1	16	15	82249	0.1316364	0.80
1	14	12	13646	0.0217851	0.70
1	15	10	68717	0.1099681	0.75
1	14	2	59944	0.0959207	0.70
1	18	10	183306	0.2934558	0.90
1	14	12	86037	0.1377029	0.70
1	12	5	43028	0.0688333	0.60
1	12	25	37306	0.0596704	0.60
1	12	10	14645	0.0233848	0.60
1	14	5	50317	0.0805061	0.70
1	12	2	47333	0.0757275	0.60
1	16	8	49657	0.0794487	0.80
1	12	5	16283	0.0260079	0.60
1	12	2	47682	0.0762858	0.60
1	14	6	57782	0.0924589	0.70
1	13	2	9118	0.0145344	0.65
1	12	5	82826	0.1325616	0.60
1	12	3	84715	0.1355850	0.60
1	15	5	76725	0.1227912	0.75
1	16	5	61334	0.0981467	0.80
1	13	10	58187	0.0931076	0.65
1	15	5	81275	0.1300776	0.75
1	12	30	64436	0.1031142	0.60
1	12	10	34561	0.0552753	0.60
1	16	6	36706	0.0587104	0.80
1	14	25	105799	0.1693462	0.70
2	12	1	51686	0.0826968	0.60
2	14	6	91142	0.1458767	0.70
2	9	2	6540	0.0104071	0.45
2	12	3	37848	0.0605391	0.60
1	13	1	34916	0.0558447	0.65
1	14	1	87446	0.1399585	0.70
1	14	4	35501	0.0567804	0.70
1	15	4	47222	0.0755494	0.75
1	12	4	53685	0.0858983	0.60
1	12	1	9349	0.0149039	0.60
1	13	4	27182	0.0434606	0.65
1	16	3	6302	0.0100253	0.80
1	16	24	144242	0.2309040	0.80
1	11	96	13358	0.0213233	0.55
1	17	15	96057	0.1537475	0.85
1	16	2	152538	0.2441888	0.80
1	16	25	144913	0.2319784	0.80
1	16	4	60316	0.0965157	0.80
1	14	2	120272	0.1925226	0.70
1	16	12	39786	0.0636415	0.80
1	16	3	59356	0.0949797	0.80
1	12	2	21702	0.0346856	0.60
1	14	15	74168	0.1186966	0.70
1	16	3	52464	0.0839427	0.80
1	11	5	11147	0.0177829	0.55
1	14	15	6140	0.0097656	0.70
1	15	12	45581	0.0729218	0.75
1	15	15	80383	0.1286490	0.75
1	16	50	155144	0.2483611	0.80
1	14	1	124001	0.1984933	0.70
1	16	50	77738	0.1244140	0.80
1	12	5	69680	0.1115113	0.60
1	18	10	522987	0.8373775	0.90
1	14	5	74830	0.1197564	0.70
1	16	5	27124	0.0433669	0.80
1	19	1	8650	0.0137851	0.95
2	12	0	22698	0.0362794	0.60
2	13	6	61284	0.0980665	0.65
2	13	4	48759	0.0780099	0.65
2	12	6	21689	0.0346646	0.60
2	13	5	62080	0.0993409	0.65
2	14	5	44784	0.0716447	0.70
1	12	5	28684	0.0458650	0.60
1	12	10	31992	0.0511612	0.60
1	14	20	72031	0.1152745	0.70
1	9	4	18106	0.0289269	0.45
1	10	8	48157	0.0770458	0.50
2	13	0	83867	0.1342281	0.65
2	14	10	49792	0.0796639	0.70
2	11	10	16969	0.0271063	0.55
2	12	2	27690	0.0442731	0.60
2	15	2	16883	0.0269684	0.75
2	11	2	10975	0.0175077	0.55
2	13	4	6852	0.0109066	0.65
2	11	15	18614	0.0297398	0.55
2	12	2	6287	0.0100019	0.60
1	12	30	73120	0.1170192	0.60
1	17	15	46328	0.0741179	0.85
1	14	3	70851	0.1133857	0.70
1	16	5	143567	0.2298230	0.80
1	14	6	81236	0.1300156	0.70
1	17	4	217715	0.3485542	0.85
2	13	4	78107	0.1250051	0.65
1	12	3	128652	0.2059402	0.60
1	17	5	109532	0.1753249	0.85
1	6	0	30026	0.0480139	0.30
2	16	50	42830	0.0685161	0.80
1	1	2	1729	0.0027025	0.05
2	16	0	35902	0.0574226	0.80
1	12	3	22971	0.0367163	0.60
1	13	10	15267	0.0243806	0.65
1	16	11	109440	0.1751767	0.80
1	17	20	56814	0.0909083	0.85
1	17	4	100177	0.1603444	0.85
1	20	3	164616	0.2635291	1.00
1	13	2	86943	0.1391530	0.65
1	2	20	52628	0.0842065	0.10
1	13	3	45960	0.0735293	0.65
1	13	15	38633	0.0617961	0.65
1	15	6	31054	0.0496594	0.75
1	12	10	43570	0.0697015	0.60
1	15	0	48064	0.0768974	0.75
1	13	8	82467	0.1319853	0.65
1	17	15	159759	0.2557514	0.85
1	13	10	24002	0.0383673	0.65
1	18	15	102806	0.1645546	0.90
1	18	6	34681	0.0554675	0.90
1	15	3	2535	0.0039940	0.75
1	15	10	33567	0.0536842	0.75
2	12	5	41589	0.0665287	0.60
1	14	4	13485	0.0215279	0.70
2	2	6	41396	0.0662196	0.10
2	17	4	22558	0.0360558	0.85
1	14	3	32538	0.0520368	0.70
1	12	15	9911	0.0158038	0.60
1	12	5	3287	0.0051978	0.60
1	14	7	5016	0.0079660	0.70
1	13	4	18635	0.0297736	0.65
1	13	10	1235	0.0019110	0.65
1	12	15	3224	0.0050968	0.60
1	14	12	123318	0.1974002	0.70
1	18	8	63153	0.1010588	0.90
1	15	6	3494	0.0055297	0.75
1	20	5	15648	0.0249906	1.00
1	15	20	28975	0.0463317	0.75
1	18	15	11761	0.0187669	0.90
1	12	4	35773	0.0572163	0.60
2	15	3	87546	0.1401194	0.75
1	14	1	40123	0.0641813	0.70
1	16	20	67146	0.1074523	0.80
1	10	5	39293	0.0628525	0.50
1	19	15	19448	0.0310764	0.95
2	12	20	24011	0.0383821	0.60
2	11	5	11292	0.0180157	0.55
2	8	2	10955	0.0174765	0.40
2	14	4	14630	0.0233608	0.70
2	12	5	10276	0.0163892	0.60
2	12	15	14861	0.0237306	0.60
2	12	25	11501	0.0183508	0.60
1	12	3	34840	0.0557232	0.60
1	13	15	68045	0.1088921	0.65
1	9	1	36001	0.0575812	0.45
1	16	5	43963	0.0703305	0.80
1	12	5	67083	0.1073518	0.60
1	12	20	37881	0.0605913	0.60
1	12	0	53398	0.0854380	0.60
2	10	1	14955	0.0238810	0.50
2	19	3	43254	0.0691949	0.95
1	12	2	81623	0.1306351	0.60
1	15	8	61455	0.0983408	0.75
1	19	3	33815	0.0540814	0.95
1	16	25	49707	0.0795288	0.80
1	16	5	5475	0.0087018	0.80
1	16	7	6461	0.0102806	0.80
1	18	10	43095	0.0689402	0.90
1	16	5	143155	0.2291646	0.80
1	16	10	88662	0.1419055	0.80
1	14	10	109742	0.1756609	0.70
1	16	2	81409	0.1302917	0.80
1	13	2	17399	0.0277940	0.65
1	20	4	81818	0.1309465	1.00
1	16	5	37155	0.0594287	0.80
1	16	6	33965	0.0543211	0.80
1	12	2	5140	0.0081642	0.60
1	12	15	36135	0.0577967	0.60
1	16	4	105998	0.1696662	0.80
1	13	10	58881	0.0942191	0.65
1	14	25	44575	0.0713108	0.70
1	16	10	33957	0.0543090	0.80
1	15	10	81026	0.1296779	0.75
1	18	50	40717	0.0651339	0.90
1	16	35	53511	0.0856191	0.80
1	17	6	46356	0.0741626	0.85
1	14	1	47208	0.0755272	0.70
1	14	3	15943	0.0254638	0.70
1	18	12	55044	0.0880739	0.90
1	16	3	50386	0.0806151	0.80
1	16	3	34569	0.0552884	0.80
1	12	6	6296	0.0100163	0.60
1	13	30	9299	0.0148242	0.65
1	18	10	29889	0.0477943	0.90
1	16	6	76487	0.1224108	0.80
2	13	2	25467	0.0407130	0.65
1	14	6	33435	0.0534719	0.70
2	13	3	47779	0.0764405	0.65
1	18	96	148545	0.2377946	0.90
1	16	4	158314	0.2534378	0.80
1	12	7	124827	0.1998155	0.60
1	16	10	143598	0.2298729	0.80
1	16	6	148788	0.2381831	0.80
1	19	0	239576	0.3835597	0.95
1	16	30	131123	0.2098969	0.80
1	15	20	134499	0.2153033	0.75
1	14	4	57137	0.0914256	0.70
1	16	10	149801	0.2398054	0.80
1	14	6	47049	0.0752722	0.70
1	10	6	41963	0.0671275	0.50
1	16	1	61561	0.0985099	0.80
1	12	10	86393	0.1382730	0.60
1	16	25	59737	0.0955893	0.80
1	15	8	93686	0.1499511	0.75
2	16	5	68814	0.1101244	0.80
1	12	20	58306	0.0932980	0.60
2	14	4	47067	0.0753004	0.70
2	11	2	38884	0.0621979	0.55
2	13	15	87817	0.1405532	0.65
